,date_count,street_name,total_count
11649,2013-01,SCRIPPS RANCH BOULEVARD,6912
11650,2017-02,SCRIPPS RANCH BOULEVARD,7751
11651,2019-02,SCRIPPS RANCH BOULEVARD,14464
11652,2007-02,SCRIPPS RANCH BOULEVARD,19090
11653,2010-02,SCRIPPS RANCH BOULEVARD,19595
11654,2013-01,SCRIPPS RANCH BOULEVARD,18704
11655,2017-03,SCRIPPS RANCH BOULEVARD,20120
11656,2007-02,SCRIPPS RANCH BOULEVARD,11900
11657,2010-02,SCRIPPS RANCH BOULEVARD,11540
11658,2013-01,SCRIPPS RANCH BOULEVARD,11436
11659,2017-02,SCRIPPS RANCH BOULEVARD,13569
11660,2019-02,SCRIPPS RANCH BOULEVARD,17424
11661,2005-02,SCRIPPS RANCH BOULEVARD,5880
11662,2005-07,SCRIPPS RANCH BOULEVARD,6450
11663,2008-03,SCRIPPS RANCH BOULEVARD,5490
11664,2011-05,SCRIPPS RANCH BOULEVARD,5610
11665,2014-10,SCRIPPS RANCH BOULEVARD,5310
11666,2015-07,SCRIPPS RANCH BOULEVARD,4989
11667,2018-02,SCRIPPS RANCH BOULEVARD,5698
11668,2008-02,SCRIPPS RANCH BOULEVARD,13540
11669,2011-03,SCRIPPS RANCH BOULEVARD,13840
11670,2014-10,SCRIPPS RANCH BOULEVARD,15082
11695,2010-08,SEA WORLD DRIVE,32745
11696,2010-12,SEA WORLD DRIVE,25530
11697,2021-09,SEA WORLD DRIVE,28031
11698,2015-03,SEA WORLD DRIVE,28242
11699,2021-11,SEA WORLD DRIVE,28198
11700,2010-08,SEA WORLD DRIVE,38990
11701,2010-12,SEA WORLD DRIVE,28290
11702,2015-11,SEA WORLD DRIVE,26955
11703,2010-08,SEA WORLD DRIVE,35105
11704,2010-12,SEA WORLD DRIVE,32290
11705,2010-08,SEA WORLD DRIVE,38745
11706,2010-12,SEA WORLD DRIVE,32230
11707,2011-05,SEA WORLD DRIVE,21130
11708,2014-11,SEA WORLD DRIVE,21579
11709,2006-07,SEA WORLD DRIVE,36960
11710,2009-07,SEA WORLD DRIVE,44815
11711,2012-06,SEA WORLD DRIVE,30171
11712,2015-06,SEA WORLD DRIVE,38312
11713,2016-07,SEA WORLD DRIVE,41109
11714,2019-02,SEA WORLD DRIVE,44082
11715,2006-07,SEA WORLD WAY,4590
11716,2008-09,SEA WORLD WAY,29740
11717,2009-07,SEA WORLD WAY,3295
11718,2012-08,SEA WORLD WAY,3573
11719,2016-07,SEA WORLD WAY,6066
11720,2009-05,SEMILLON BOULEVARD,3885
11721,2012-04,SEMILLON BOULEVARD,4172
11722,2015-06,SEMILLON BOULEVARD,3906
11723,2018-04,SEMILLON BOULEVARD,2941
11724,2021-12,SEMILLON BOULEVARD,2325
11725,2010-08,SEMILLON BOULEVARD,3820
11726,2013-11,SEMILLON BOULEVARD,3339
11727,2007-02,SEMILLON BOULEVARD,3380
11728,2010-02,SEMILLON BOULEVARD,3095
11729,2013-02,SEMILLON BOULEVARD,3317
11730,2017-02,SEMILLON BOULEVARD,2983
11731,2006-10,SHAWLINE STREET,13080
11732,2009-04,SHAWLINE STREET,10625
11733,2009-10,SHAWLINE STREET,13345
11734,2012-03,SHAWLINE STREET,12271
11735,2015-05,SHAWLINE STREET,13475
11736,2016-10,SHAWLINE STREET,10826
11737,2007-10,SHAWLINE STREET,19350
11738,2009-04,SHAWLINE STREET,9090
11739,2010-10,SHAWLINE STREET,10550
11740,2012-03,SHAWLINE STREET,8410
11741,2014-01,SHAWLINE STREET,14200
11742,2015-05,SHAWLINE STREET,17986
11743,2011-07,SHAWNEE ROAD,1640
11744,2014-11,SHAWNEE ROAD,1689
11745,2018-04,SHAWNEE ROAD,1736
11746,2018-12,SHAWNEE ROAD,1451
11747,2021-12,SHAWNEE ROAD,1085
11748,2010-08,SHELTER ISLAND DRIVE,14175
11749,2013-10,SHELTER ISLAND DRIVE,5348
11750,2010-09,SHELTER ISLAND DRIVE,10360
11751,2013-12,SHELTER ISLAND DRIVE,6074
11752,2010-08,SHELTER ISLAND DRIVE,5290
11753,2013-10,SHELTER ISLAND DRIVE,5200
11754,2010-08,SHELTER ISLAND DRIVE,9635
11755,2013-10,SHELTER ISLAND DRIVE,843
11756,2008-01,SHERMAN STREET,5620
11757,2011-01,SHERMAN STREET,7005
11758,2014-11,SHERMAN STREET,4875
11759,2011-07,SHOAL CREEK DRIVE,1895
11760,2014-11,SHOAL CREEK DRIVE,2366
11761,2005-02,SHOAL CREEK DRIVE,6140
11762,2008-03,SHOAL CREEK DRIVE,5150
11763,2011-05,SHOAL CREEK DRIVE,4930
11764,2014-11,SHOAL CREEK DRIVE,5660
11765,2018-02,SHOAL CREEK DRIVE,6322
11768,2011-08,SIEMPRE VIVA ROAD,4350
11769,2014-11,SIEMPRE VIVA ROAD,5230
11770,2011-08,SIEMPRE VIVA ROAD,350
11771,2014-11,SIEMPRE VIVA ROAD,3739
11772,2006-12,SIEMPRE VIVA ROAD,2550
11773,2009-12,SIEMPRE VIVA ROAD,2110
11774,2012-12,SIEMPRE VIVA ROAD,2246
11775,2016-12,SIEMPRE VIVA ROAD,2333
11776,2008-12,SIEMPRE VIVA ROAD,15570
11777,2011-12,SIEMPRE VIVA ROAD,13470
11778,2014-11,SIEMPRE VIVA ROAD,13492
11779,2011-08,SIEMPRE VIVA ROAD,8870
11780,2014-11,SIEMPRE VIVA ROAD,8594
11781,2006-12,SIEMPRE VIVA ROAD,6000
11782,2009-12,SIEMPRE VIVA ROAD,6580
11783,2012-12,SIEMPRE VIVA ROAD,6455
11784,2016-12,SIEMPRE VIVA ROAD,3767
11785,2021-12,SIEMPRE VIVA ROAD,18274
11786,2009-01,SIEMPRE VIVA ROAD,15845
11787,2012-01,SIEMPRE VIVA ROAD,16936
11788,2015-02,SIEMPRE VIVA ROAD,16463
11789,2009-01,SIEMPRE VIVA ROAD,5710
11790,2012-01,SIEMPRE VIVA ROAD,5825
11791,2015-03,SIEMPRE VIVA ROAD,11237
11792,2021-12,SIEMPRE VIVA ROAD,9083
11793,2018-04,SIEMPRE VIVA ROAD,7352
11794,2008-01,SIEMPRE VIVA ROAD,22350
11795,2011-03,SIEMPRE VIVA ROAD,21415
11796,2014-11,SIEMPRE VIVA ROAD,26297
11797,2015-07,SILVERADO STREET,2775
11798,2021-09,SILVERADO STREET,2290
11799,2021-11,SILVERADO STREET,2658
11800,2022-02,SILVERADO STREET,2725
11801,2011-05,SILVERTON AVENUE,4505
11802,2014-11,SILVERTON AVENUE,4636
11803,2021-12,SILVERTON AVENUE,5545
11804,2007-01,SKYLINE DRIVE,7290
11805,2013-01,SKYLINE DRIVE,6198
11806,2017-01,SKYLINE DRIVE,7069
11807,2019-03,SKYLINE DRIVE,10294
11808,2010-01,SKYLINE DRIVE,11745
11809,2013-01,SKYLINE DRIVE,11207
11810,2010-01,SKYLINE DRIVE,10730
11811,2013-01,SKYLINE DRIVE,10846
11812,2017-05,SKYLINE DRIVE,7912
11813,2010-08,SKYLINE DRIVE,6955
11814,2005-03,SKYLINE DRIVE,13230
11815,2008-06,SKYLINE DRIVE,9860
11816,2011-06,SKYLINE DRIVE,9665
11817,2014-11,SKYLINE DRIVE,12684
11818,2018-03,SKYLINE DRIVE,9379
11819,2022-03,SKYLINE DRIVE,9998
11820,2020-01,SKYLINE DRIVE,4650
11821,2006-01,SKYLINE DRIVE,5840
11822,2009-01,SKYLINE DRIVE,5590
11823,2012-01,SKYLINE DRIVE,5155
11824,2015-02,SKYLINE DRIVE,9845
11825,2016-01,SKYLINE DRIVE,4790
11826,2005-02,SKYLINE DRIVE,13140
11827,2008-02,SKYLINE DRIVE,12460
11828,2011-03,SKYLINE DRIVE,11700
11829,2014-11,SKYLINE DRIVE,12078
11830,2018-02,SKYLINE DRIVE,11875
11831,2022-02,SKYLINE DRIVE,8777
11832,2005-02,SKYLINE DRIVE,11600
11833,2008-02,SKYLINE DRIVE,14300
11834,2011-03,SKYLINE DRIVE,11330
11835,2014-11,SKYLINE DRIVE,10594
11836,2018-02,SKYLINE DRIVE,10710
11837,2022-02,SKYLINE DRIVE,7273
11838,2022-07,SKYLINE DRIVE,11837
11839,2006-12,SMYTHE AVENUE,16870
11840,2009-12,SMYTHE AVENUE,17250
11841,2012-11,SMYTHE AVENUE,17217
11842,2016-12,SMYTHE AVENUE,16743
11843,2021-05,SMYTHE AVENUE,6240
11864,2016-06,SOLEDAD AVENUE,1462
11865,2021-09,SOLEDAD AVENUE,1188
11866,2021-06,SOLEDAD MOUNTAIN ROAD,26969
11867,2021-09,SOLEDAD MOUNTAIN ROAD,13676
11868,2019-03,SOLEDAD MOUNTAIN ROAD,27017
11869,2010-08,SOLEDAD MTN ROAD,9455
11870,2013-11,SOLEDAD MTN ROAD,11908
11871,2005-07,SOLEDAD MTN ROAD,10300
11872,2008-09,SOLEDAD MTN ROAD,5260
11873,2009-01,SOLEDAD MTN ROAD,8195
11874,2012-01,SOLEDAD MTN ROAD,10125
11875,2015-05,SOLEDAD MTN ROAD,9786
11876,2015-07,SOLEDAD MTN ROAD,10927
11877,2015-07,SOLEDAD MTN ROAD,10927
11878,2021-08,SOLEDAD MTN ROAD,13116
11879,2010-08,SOLEDAD MTN ROAD,25360
11880,2013-10,SOLEDAD MTN ROAD,26248
11881,2010-08,SOLEDAD MTN ROAD,19545
11882,2013-10,SOLEDAD MTN ROAD,18759
11883,2005-07,SOLEDAD MTN ROAD,8480
11884,2010-08,SOLEDAD MTN ROAD,9110
11885,2013-11,SOLEDAD MTN ROAD,11943
11886,2015-07,SOLEDAD MTN ROAD,12709
11887,2015-07,SOLEDAD MTN ROAD,12709
11888,2021-08,SOLEDAD MTN ROAD,9871
11889,2021-06,SOLEDAD ROAD,5834
11890,2021-09,SOLEDAD ROAD,5951
11891,2015-08,SOLEDAD ROAD,5694
11892,2021-06,SOLEDAD ROAD,5961
11893,2021-09,SOLEDAD ROAD,8662
11894,2010-08,SOLEDAD ROAD,2380
11895,2013-10,SOLEDAD ROAD,2619
11896,2013-10,SOLEDAD ROAD,3570
11897,2010-08,SOLEDAD ROAD,3935
11898,2021-06,SOLEDAD ROAD,4569
11899,2021-09,SOLEDAD ROAD,4781
11949,2007-02,SPARREN AVENUE,7070
11950,2010-02,SPARREN AVENUE,5120
11951,2013-02,SPARREN AVENUE,4136
11952,2017-02,SPARREN AVENUE,4552
11960,2011-05,SPORTS ARENA BOULEVARD,19525
11961,2014-11,SPORTS ARENA BOULEVARD,19499
11962,2010-08,SPORTS ARENA BOULEVARD,2055
11963,2011-05,SPORTS ARENA BOULEVARD,2600
11964,2014-03,SPORTS ARENA BOULEVARD,1619
11965,2014-11,SPORTS ARENA BOULEVARD,1534
11966,2021-09,SPORTS ARENA BOULEVARD,1660
11967,2011-05,SPORTS ARENA BOULEVARD,17595
11968,2014-11,SPORTS ARENA BOULEVARD,18362
11969,2005-06,SPORTS ARENA BOULEVARD,25140
11970,2008-07,SPORTS ARENA BOULEVARD,20350
11971,2011-07,SPORTS ARENA BOULEVARD,22485
11972,2014-11,SPORTS ARENA BOULEVARD,19903
11973,2005-06,SPORTS ARENA BOULEVARD,19370
11974,2010-06,SPORTS ARENA BOULEVARD,16760
11975,2011-01,SPORTS ARENA BOULEVARD,15620
11976,2013-06,SPORTS ARENA BOULEVARD,17336
11977,2014-11,SPORTS ARENA BOULEVARD,18852
11978,2005-06,SPORTS ARENA BOULEVARD,29420
11979,2008-07,SPORTS ARENA BOULEVARD,26780
11980,2011-07,SPORTS ARENA BOULEVARD,31325
11981,2014-11,SPORTS ARENA BOULEVARD,30891
11982,2007-06,SPORTS ARENA BOULEVARD,32070
11983,2013-06,SPORTS ARENA BOULEVARD,30509
11984,2021-07,SPORTS ARENA BOULEVARD,30319
12065,2007-02,SPRINGBROOK DRIVE,3120
12066,2010-02,SPRINGBROOK DRIVE,3225
12067,2013-02,SPRINGBROOK DRIVE,3256
12068,2017-03,SPRINGBROOK DRIVE,3591
12069,2007-02,SPRINGBROOK DRIVE,2750
12070,2010-02,SPRINGBROOK DRIVE,5160
12071,2013-02,SPRINGBROOK DRIVE,5050
12072,2019-02,SPRINGBROOK DRIVE,4366
12073,2011-08,SPRINGHURST DRIVE,2130
12074,2014-11,SPRINGHURST DRIVE,2426
12075,2010-06,SPRINGHURST DRIVE,3745
12076,2013-05,SPRINGHURST DRIVE,3825
12077,2021-11,SPRINGHURST DRIVE,4728
12078,2019-04,SPRINGHURST DRIVE,3623
12080,2009-03,SPRUCE RUN DRIVE,1955
12081,2012-02,SPRUCE RUN DRIVE,1790
12082,2015-04,SPRUCE RUN DRIVE,1814
12083,2009-02,SPRUCE RUN DRIVE,710
12084,2012-02,SPRUCE RUN DRIVE,690
12085,2015-04,SPRUCE RUN DRIVE,760
12086,2021-11,SPRUCE RUN DRIVE,870
12087,2014-10,SPRUCE STREET,327
12088,2014-10,SPRUCE STREET,367
12089,2011-08,STALMER STREET,5290
12090,2014-11,STALMER STREET,5074
12091,2008-01,STALMER STREET,6660
12092,2012-09,STALMER STREET,8058
12093,2016-06,STALMER STREET,7031
12094,2021-03,STALMER STREET,4227
12095,2021-08,STARLING DRIVE,8193
12096,2006-09,STARLING DRIVE,7890
12097,2009-09,STARLING DRIVE,10050
12098,2012-08,STARLING DRIVE,8892
12099,2015-03,STARLING DRIVE,9634
12100,2016-09,STARLING DRIVE,7675
12101,2011-08,STATE STREET,2380
12102,2014-11,STATE STREET,3586
12103,2006-10,STATE STREET,4470
12104,2009-10,STATE STREET,2485
12105,2012-08,STATE STREET,2891
12106,2016-10,STATE STREET,4004
12107,2006-05,STATE STREET,3240
12108,2009-05,STATE STREET,2960
12109,2016-05,STATE STREET,2838
12110,2011-08,STATE STREET,1660
12111,2014-11,STATE STREET,2463
12112,2022-04,STATE STREET,2138
12113,2005-04,STATE STREET,5780
12114,2008-03,STATE STREET,1260
12115,2011-06,STATE STREET,1535
12116,2014-11,STATE STREET,1517
12117,2018-04,STATE STREET,1791
12118,2010-06,STATE STREET,2360
12119,2013-06,STATE STREET,2024
12120,2019-02,STATE STREET,4884
12121,2022-04,STATE STREET,4314
12122,2005-04,STATE STREET,4340
12123,2008-03,STATE STREET,4150
12124,2011-05,STATE STREET,4395
12125,2014-11,STATE STREET,4414
12126,2018-04,STATE STREET,4468
12127,2021-03,STATE STREET,4540
12128,2021-09,STATE STREET,3933
12129,2011-08,STATE STREET,1180
12130,2014-11,STATE STREET,1503
12131,2013-11,STONEBRIDGE PARKWAY,956
12132,2014-06,STONEBRIDGE PARKWAY,1985
12133,2015-04,STONEBRIDGE PARKWAY,5682
12134,2017-02,STONEBRIDGE PARKWAY,8022
12135,2007-02,STONEBRIDGE PARKWAY,4480
12136,2010-02,STONEBRIDGE PARKWAY,6805
12137,2013-02,STONEBRIDGE PARKWAY,7610
12138,2015-04,STONEBRIDGE PARKWAY,8218
12139,2021-12,STONEBRIDGE PARKWAY,6552
12141,2011-08,STONECREST BOULEVARD,7275
12142,2014-11,STONECREST BOULEVARD,5919
12143,2005-02,STONEY PEAK DRIVE,8990
12144,2008-02,STONEY PEAK DRIVE,6780
12145,2011-05,STONEY PEAK DRIVE,8385
12146,2014-11,STONEY PEAK DRIVE,7381
12147,2018-02,STONEY PEAK DRIVE,7817
12148,2022-02,STONEY PEAK DRIVE,8228
12149,2022-04,STREAMVIEW DRIVE,4626
12150,2005-04,STREAMVIEW DRIVE,3910
12151,2008-06,STREAMVIEW DRIVE,4070
12152,2011-06,STREAMVIEW DRIVE,3305
12153,2014-11,STREAMVIEW DRIVE,4151
12154,2018-04,STREAMVIEW DRIVE,4004
12155,2022-08,STREAMVIEW DRIVE,2580
12156,2007-04,STREAMVIEW DRIVE,3110
12157,2010-04,STREAMVIEW DRIVE,3640
12158,2013-04,STREAMVIEW DRIVE,3169
12159,2018-04,STREAMVIEW DRIVE,3121
12160,2021-05,STREAMVIEW DRIVE,3116
12161,2015-11,STREAMVIEW DRIVE,7512
12162,2012-09,STRESEMANN STREET,1440
12163,2011-08,STRESEMANN STREET,1545
12164,2014-11,STRESEMANN STREET,1973
12165,2008-10,STRESEMANN STREET,4775
12166,2011-11,STRESEMANN STREET,4115
12167,2014-11,STRESEMANN STREET,3915
12168,2008-01,STRESEMANN STREET,2800
12169,2011-01,STRESEMANN STREET,3230
12170,2014-11,STRESEMANN STREET,3935
12172,2018-04,SUNDEVIL WAY,2073
12173,2011-06,SUNDEVIL WAY,1060
12174,2014-11,SUNDEVIL WAY,1779
12175,2006-06,SUNSET BOULEVARD,2840
12176,2006-08,SUNSET BOULEVARD,2470
12177,2009-06,SUNSET BOULEVARD,2465
12178,2009-08,SUNSET BOULEVARD,2595
12179,2012-05,SUNSET BOULEVARD,2643
12180,2015-07,SUNSET BOULEVARD,1811
12181,2015-07,SUNSET BOULEVARD,1811
12182,2016-06,SUNSET BOULEVARD,1838
12183,2016-08,SUNSET BOULEVARD,1687
12184,2015-07,SUNSET BOULEVARD,1617
12185,2015-07,SUNSET BOULEVARD,1617
12193,2013-12,SUNSET CLIFFS BOULEVARD,12140
12194,2005-06,SUNSET CLIFFS BOULEVARD,28310
12195,2008-08,SUNSET CLIFFS BOULEVARD,21380
12196,2011-08,SUNSET CLIFFS BOULEVARD,25290
12197,2014-11,SUNSET CLIFFS BOULEVARD,18446
12198,2005-06,SUNSET CLIFFS BOULEVARD,5900
12199,2008-08,SUNSET CLIFFS BOULEVARD,4400
12200,2011-08,SUNSET CLIFFS BOULEVARD,5430
12201,2014-11,SUNSET CLIFFS BOULEVARD,5105
12202,2018-05,SUNSET CLIFFS BOULEVARD,5212
12203,2010-06,SUNSET CLIFFS BOULEVARD,5410
12204,2013-06,SUNSET CLIFFS BOULEVARD,2792
12205,2006-06,SUNSET CLIFFS BOULEVARD,24550
12206,2009-06,SUNSET CLIFFS BOULEVARD,21800
12207,2012-05,SUNSET CLIFFS BOULEVARD,23027
12208,2015-06,SUNSET CLIFFS BOULEVARD,22476
12209,2016-06,SUNSET CLIFFS BOULEVARD,22161
12210,2005-06,SUNSET CLIFFS BOULEVARD,15470
12211,2008-08,SUNSET CLIFFS BOULEVARD,12560
12212,2011-08,SUNSET CLIFFS BOULEVARD,15675
12213,2013-05,SUNSET CLIFFS BOULEVARD,13623
12214,2014-11,SUNSET CLIFFS BOULEVARD,13000
12215,2009-07,SUNSET CLIFFS BOULEVARD,34535
12216,2011-08,SUNSET CLIFFS BOULEVARD,25155
12217,2014-12,SUNSET CLIFFS BOULEVARD,30356
12218,2015-10,SUNSET CLIFFS BOULEVARD,30740
12219,2012-06,SUNSET CLIFFS BOULEVARD,24194
12220,2015-06,SUNSET CLIFFS BOULEVARD,31113
12221,2011-01,SUNSET CLIFFS BOULEVARD,37145
12222,2011-01,SUNSET CLIFFS BOULEVARD,28380
12223,2014-11,SUNSET CLIFFS BOULEVARD,33500
12224,2005-06,SUNSET CLIFFS BOULEVARD,13860
12225,2008-08,SUNSET CLIFFS BOULEVARD,14710
12226,2011-08,SUNSET CLIFFS BOULEVARD,11000
12227,2014-11,SUNSET CLIFFS BOULEVARD,10239
12228,2006-07,SUNSET CLIFFS BOULEVARD,35850
12229,2008-08,SUNSET CLIFFS BOULEVARD,43010
12230,2016-07,SUNSET CLIFFS BOULEVARD,33116
12231,2010-06,SUNSET CLIFFS BOULEVARD,22650
12232,2013-05,SUNSET CLIFFS BOULEVARD,24200
12233,2005-06,SUNSET CLIFFS BOULEVARD,36870
12234,2012-10,SUNSET CLIFFS BOULEVARD,35102
12235,2006-06,SUNSET ROAD,0
12236,2009-06,SUNSET ROAD,2060
12237,2012-05,SUNSET ROAD,2041
12238,2016-06,SUNSET ROAD,1070
12239,2007-02,SUNSET RIDGE DRIVE,2310
12240,2010-02,SUNSET RIDGE DRIVE,2255
12241,2013-02,SUNSET RIDGE DRIVE,2453
12242,2017-02,SUNSET RIDGE DRIVE,2191
12243,2006-06,SUTTER STREET,2470
12244,2009-06,SUTTER STREET,3420
12245,2012-05,SUTTER STREET,2399
12246,2015-07,SUTTER STREET,1978
12247,2015-07,SUTTER STREET,1978
12248,2010-06,SWIFT AVENUE,6785
12249,2022-04,SWIFT AVENUE,5734
12250,2005-04,SWIFT AVENUE,5510
12251,2008-05,SWIFT AVENUE,5240
12252,2011-06,SWIFT AVENUE,5415
12253,2014-11,SWIFT AVENUE,5998
12254,2018-04,SWIFT AVENUE,6048
12255,2007-01,SYCHAR ROAD,2730
12256,2010-01,SYCHAR ROAD,2730
12257,2013-02,SYCHAR ROAD,2824
12258,2017-01,SYCHAR ROAD,2640
12261,2006-11,TAIT STREET,3710
12262,2009-11,TAIT STREET,3385
12263,2015-03,TAIT STREET,4508
12264,2016-11,TAIT STREET,4065
12265,2021-07,TAIT STREET,1307
12267,2015-03,TALBOT STREET,4802
12268,2015-03,TALBOT STREET,4746
12269,2005-06,TALBOT STREET,6890
12270,2008-07,TALBOT STREET,5950
12271,2011-07,TALBOT STREET,6705
12272,2014-11,TALBOT STREET,8703
12273,2007-06,TALBOT STREET,5210
12274,2010-07,TALBOT STREET,4780
12275,2021-07,TALBOT STREET,4849
12276,2013-10,TALBOT STREET,4404
12277,2010-05,TALBOT STREET,4695
12278,2013-04,TALBOT STREET,5013
12280,2006-06,TAYLOR STREET,16920
12281,2009-06,TAYLOR STREET,16615
12282,2012-05,TAYLOR STREET,17086
12283,2015-06,TAYLOR STREET,18299
12284,2016-06,TAYLOR STREET,19608
12285,2011-05,TAYLOR STREET,13555
12286,2014-11,TAYLOR STREET,17099
12287,2010-06,TAYLOR STREET,14595
12288,2021-07,TAYLOR STREET,15054
12289,2007-06,TAYLOR STREET,21900
12290,2010-07,TAYLOR STREET,17530
12291,2013-12,TAYLOR STREET,18627
12292,2006-06,TAYLOR STREET,15620
12293,2009-06,TAYLOR STREET,15855
12294,2012-05,TAYLOR STREET,15468
12295,2015-06,TAYLOR STREET,15345
12296,2016-06,TAYLOR STREET,14317
12297,2005-06,TAYLOR STREET,22010
12298,2008-08,TAYLOR STREET,22050
12299,2011-08,TAYLOR STREET,20195
12300,2014-11,TAYLOR STREET,19479
12301,2011-05,TAYLOR STREET,13140
12302,2014-11,TAYLOR STREET,14921
12303,2021-11,TECH WAY,2153
12304,2015-04,TECH WAY,2960
12305,2015-04,TECOLOTE ROAD,2238
12306,2006-11,TECOLOTE ROAD,22620
12307,2009-11,TECOLOTE ROAD,22745
12308,2012-10,TECOLOTE ROAD,21816
12309,2015-03,TECOLOTE ROAD,21096
12310,2016-11,TECOLOTE ROAD,22310
12311,2021-07,TECOLOTE ROAD,1960
12312,2007-02,TED WILLIAMS PARKWAY,25670
12313,2010-03,TED WILLIAMS PARKWAY,30100
12314,2013-02,TED WILLIAMS PARKWAY,29927
12315,2017-03,TED WILLIAMS PARKWAY,31407
12316,2011-08,TED WILLIAMS PARKWAY,32105
12317,2014-12,TED WILLIAMS PARKWAY,35304
12318,2005-06,TENNYSON STREET,2220
12319,2016-02,TENNYSON STREET,1994
12320,2016-09,TENNYSON STREET,1867
12321,2006-06,TEXAS STREET,38030
12322,2009-06,TEXAS STREET,29625
12323,2012-05,TEXAS STREET,30065
12324,2015-06,TEXAS STREET,33204
12325,2016-06,TEXAS STREET,24712
12326,2010-06,TEXAS STREET,26085
12327,2018-04,TEXAS STREET,17171
12328,2009-03,TEXAS STREET,15720
12329,2012-02,TEXAS STREET,15560
12330,2015-04,TEXAS STREET,15727
12331,2018-12,TEXAS STREET,16865
12332,2022-04,TEXAS STREET,12100
12333,2005-04,TEXAS STREET,11150
12334,2008-03,TEXAS STREET,12700
12335,2009-03,TEXAS STREET,15285
12336,2012-02,TEXAS STREET,11025
12337,2015-04,TEXAS STREET,11964
12338,2018-04,TEXAS STREET,12049
12339,2006-03,TEXAS STREET,3690
12340,2009-03,TEXAS STREET,3710
12341,2012-03,TEXAS STREET,3963
12342,2015-05,TEXAS STREET,3232
12343,2016-03,TEXAS STREET,3733
12344,2020-03,TEXAS STREET,4000
12345,2006-03,TEXAS STREET,26550
12346,2009-03,TEXAS STREET,25875
12347,2012-03,TEXAS STREET,25986
12348,2015-05,TEXAS STREET,27122
12349,2016-03,TEXAS STREET,24256
12350,2020-03,TEXAS STREET,27289
12351,2021-09,TEXAS STREET,26561
12352,2010-06,TEXAS STREET,17185
12353,2016-03,TEXAS STREET,24323
12354,2006-03,TEXAS STREET,26550
12355,2009-03,TEXAS STREET,27320
12356,2012-03,TEXAS STREET,28300
12357,2015-05,TEXAS STREET,30171
12358,2020-03,TEXAS STREET,26959
12359,2022-04,TEXAS STREET,8244
12360,2005-04,TEXAS STREET,8990
12361,2008-03,TEXAS STREET,8040
12362,2011-07,TEXAS STREET,8555
12363,2014-11,TEXAS STREET,6647
12364,2018-04,TEXAS STREET,7996
12365,2006-12,THERMAL AVENUE,3300
12366,2009-12,THERMAL AVENUE,3365
12367,2012-11,THERMAL AVENUE,3388
12368,2015-07,THERMAL AVENUE,3012
12369,2016-12,THERMAL AVENUE,2959
12370,2016-08,THOMAS AVENUE,3042
12371,2016-08,THOMAS AVENUE,1230
12372,2007-03,THORN STREET,1610
12373,2010-03,THORN STREET,2730
12374,2013-03,THORN STREET,2975
12375,2010-06,THORN STREET,1900
12376,2005-04,THORN STREET,2850
12377,2011-08,THORN STREET,2225
12378,2014-11,THORN STREET,3163
12380,2007-10,TIERRASANTA BOULEVARD,10790
12381,2010-03,TIERRASANTA BOULEVARD,10255
12382,2013-02,TIERRASANTA BOULEVARD,10906
12383,2019-03,TIERRASANTA BOULEVARD,10363
12384,2021-09,TIERRASANTA BOULEVARD,4587
12385,2005-11,TIERRASANTA BOULEVARD,23690
12386,2008-09,TIERRASANTA BOULEVARD,20270
12387,2011-10,TIERRASANTA BOULEVARD,21870
12388,2014-12,TIERRASANTA BOULEVARD,21601
12389,2015-11,TIERRASANTA BOULEVARD,23924
12390,2019-11,TIERRASANTA BOULEVARD,20812
12391,2006-09,TIERRASANTA BOULEVARD,21780
12392,2009-09,TIERRASANTA BOULEVARD,22495
12393,2012-07,TIERRASANTA BOULEVARD,22246
12394,2015-03,TIERRASANTA BOULEVARD,22705
12395,2016-09,TIERRASANTA BOULEVARD,23910
12396,2007-10,TIERRASANTA BOULEVARD,5450
12397,2014-03,TIERRASANTA BOULEVARD,5020
12398,2022-03,TIERRASANTA BOULEVARD,4859
12399,2022-04,TIMBERLAKE DRIVE,3691
12400,2022-03,TIMBERLAKE DRIVE,4458
12401,2005-03,TIMBERLAKE DRIVE,2490
12402,2008-02,TIMBERLAKE DRIVE,2400
12403,2011-03,TIMBERLAKE DRIVE,2925
12404,2014-12,TIMBERLAKE DRIVE,3379
12405,2018-03,TIMBERLAKE DRIVE,3727
12406,2006-12,TOCAYO AVENUE,11540
12407,2009-12,TOCAYO AVENUE,11325
12408,2012-11,TOCAYO AVENUE,11464
12409,2016-12,TOCAYO AVENUE,11781
12410,2019-03,TOCAYO AVENUE,12468
12411,2010-03,TONAWANDA DRIVE,12270
12412,2019-04,TONAWANDA DRIVE,11360
12413,2007-03,TONAWANDA DRIVE,13910
12414,2013-02,TONAWANDA DRIVE,11026
12415,2017-03,TONAWANDA DRIVE,13612
12416,2018-03,TONAWANDA DRIVE,12437
12417,2021-04,TONAWANDA DRIVE,12140
12418,2021-06,TOOMA STREET,1444
12419,2015-03,TOOMA STREET,2457
12420,2022-02,TOOMA STREET,2972
12421,2022-02,TOP GUN STREET,6235
12422,2019-03,TOP GUN STREET,4787
12423,2005-07,TOP GUN STREET,4190
12424,2012-08,TOP GUN STREET,4261
12425,2007-10,TORREY BLUFF DRIVE,4400
12426,2010-09,TORREY BLUFF DRIVE,2990
12427,2013-11,TORREY BLUFF DRIVE,2025
